value
92.5
85.5
89.5
95.5
92.5
85.5
89.5
85.5
95.5
89.5
80.5
89.5
89.5
94.5
95.5
95.5
92.5
94.5
95.5
95.5
85.5
80.5
89.5
89.5
80.5
95.5
94.5
94.5
92.5
95.5
95.5
89.5
95.5
80.5
94.5
94.5
80.5
80.5
92.5
94.5
80.5
94.5
89.5
95.5
89.5
89.5
89.5
92.5
85.5
85.5
89.5
85.5
80.5
92.5
92.5
85.5
89.5
92.5
85.5
89.5
80.5
85.5
95.5
85.5
89.5
80.5
95.5
92.5
95.5
95.5
89.5
95.5
80.5
80.5
95.5
80.5
80.5
89.5
95.5
95.5
95.5
94.5
85.5
89.5
95.5
80.5
89.5
95.5
94.5
94.5
92.5
95.5
94.5
94.5
80.5
80.5
94.5
94.5
85.5
95.5
92.5
85.5
95.5
95.5
94.5
85.5
85.5
94.5
89.5
89.5
94.5
95.5
95.5
95.5
85.5
92.5
95.5
95.5
94.5
85.5
92.5
89.5
80.5
95.5
85.5
92.5
85.5
92.5
94.5
95.5
80.5
89.5
95.5
80.5
89.5
94.5
95.5
89.5
94.5
95.5
94.5
95.5
92.5
95.5
80.5
95.5
95.5
94.5
95.5
94.5
89.5
95.5
89.5
80.5
95.5
89.5
85.5
92.5
94.5
89.5
80.5
92.5
95.5
95.5
89.5
92.5
95.5
89.5
89.5
89.5
85.5
94.5
94.5
94.5
89.5
89.5
80.5
94.5
85.5
94.5
89.5
89.5
94.5
89.5
95.5
95.5
89.5
92.5
89.5
95.5
92.5
89.5
85.5
89.5
89.5
95.5
92.5
89.5
92.5
92.5
89.5
80.5
80.5
92.5
94.5
85.5
92.5
92.5
89.5
95.5
94.5
94.5
89.5
80.5
95.5
92.5
95.5
92.5
94.5
92.5
92.5
95.5
94.5
85.5
80.5
95.5
94.5
89.5
92.5
95.5
80.5
85.5
94.5
94.5
92.5
95.5
95.5
95.5
92.5
92.5
89.5
95.5
95.5
89.5
85.5
95.5
80.5
85.5
95.5
95.5
80.5
85.5
89.5
92.5
94.5
80.5
92.5
85.5
95.5
92.5
80.5
92.5
89.5
85.5
94.5
89.5
92.5
85.5
92.5
95.5
95.5
95.5
89.5
94.5
94.5
92.5
89.5
95.5
95.5
89.5
80.5
92.5
94.5
94.5
95.5
95.5
95.5
94.5
95.5
95.5
89.5
95.5
95.5
95.5
89.5
80.5
95.5
95.5
95.5
85.5
94.5
85.5
92.5
94.5
95.5
85.5
80.5
95.5
94.5
89.5
94.5
85.5
95.5
85.5
95.5
94.5
94.5
80.5
94.5
80.5
95.5
94.5
89.5
94.5
89.5
85.5
94.5
94.5
80.5
92.5
80.5
95.5
94.5
89.5
80.5
89.5
95.5
85.5
85.5
89.5
95.5
95.5
80.5
95.5
95.5
80.5
94.5
92.5
94.5
95.5
94.5
92.5
94.5
89.5
94.5
95.5
95.5
94.5
94.5
92.5
95.5
89.5
95.5
95.5
89.5
85.5
85.5
95.5
95.5
95.5
94.5
85.5
89.5
85.5
92.5
95.5
85.5
80.5
92.5
95.5
85.5
94.5
92.5
92.5
95.5
89.5
85.5
95.5
95.5
95.5
95.5
92.5
95.5
85.5
95.5
92.5
95.5
89.5
95.5
95.5
95.5
95.5
85.5
89.5
92.5
80.5
92.5
94.5
92.5
94.5
95.5
89.5
89.5
95.5
80.5
95.5
85.5
94.5
89.5
85.5
92.5
95.5
80.5
89.5
89.5
95.5
95.5
95.5
85.5
95.5
80.5
94.5
89.5
95.5
80.5
95.5
94.5
89.5
85.5
85.5
80.5
95.5
95.5
92.5
95.5
89.5
85.5
94.5
80.5
95.5
92.5
95.5
95.5
80.5
95.5
94.5
80.5
92.5
85.5
95.5
95.5
80.5
89.5
80.5
80.5
94.5
95.5
92.5
85.5
95.5
80.5
94.5
95.5
95.5
80.5
85.5
85.5
85.5
85.5
89.5
95.5
89.5
92.5
95.5
89.5
85.5
80.5
80.5
94.5
85.5
80.5
89.5
89.5
80.5
95.5
89.5
89.5
95.5
94.5
95.5
80.5
85.5
95.5
85.5
85.5
80.5
85.5
92.5
95.5
94.5
95.5
92.5
95.5
89.5
80.5
89.5
94.5
92.5
92.5
80.5
89.5
95.5
95.5
92.5
92.5
85.5
95.5
80.5
95.5
94.5
80.5
85.5
80.5
95.5
94.5
92.5
80.5
85.5
95.5
95.5
80.5
94.5
92.5
89.5
94.5
94.5
95.5
89.5
92.5
89.5
92.5
80.5
85.5
94.5
92.5
80.5
95.5
89.5
92.5
89.5
92.5
85.5
92.5
95.5
95.5
95.5
80.5
92.5
85.5
80.5
94.5
85.5
80.5
95.5
85.5
95.5
95.5
85.5
80.5
92.5
95.5
85.5
95.5
85.5
85.5
94.5
94.5
85.5
89.5
94.5
80.5
95.5
89.5
85.5
94.5
92.5
80.5
95.5
94.5
80.5
89.5
95.5
95.5
95.5
94.5
95.5
89.5
80.5
89.5
95.5
95.5
94.5
92.5
89.5
95.5
94.5
94.5
85.5
89.5
80.5
95.5
85.5
89.5
80.5
85.5
95.5
94.5
95.5
89.5
89.5
95.5
95.5
95.5
89.5
85.5
80.5
85.5
92.5
89.5
95.5
95.5
80.5
95.5
94.5
95.5
94.5
94.5
94.5
94.5
80.5
80.5
92.5
94.5
92.5
92.5
80.5
95.5
92.5
85.5
92.5
95.5
95.5
85.5
95.5
85.5
94.5
94.5
94.5
89.5
92.5
94.5
92.5
92.5
95.5
95.5
85.5
94.5
95.5
92.5
92.5
95.5
95.5
85.5
94.5
85.5
85.5
95.5
80.5
95.5
94.5
89.5
92.5
80.5
95.5
95.5
80.5
95.5
85.5
80.5
80.5
95.5
89.5
80.5
95.5
85.5
94.5
80.5
80.5
95.5
94.5
80.5
95.5
89.5
95.5
94.5
85.5
85.5
89.5
95.5
89.5
95.5
89.5
95.5
95.5
92.5
95.5
94.5
92.5
95.5
85.5
80.5
80.5
85.5
92.5
92.5
95.5
95.5
80.5
94.5
92.5
80.5
80.5
80.5
89.5
95.5
89.5
92.5
95.5
85.5
85.5
95.5
85.5
89.5
95.5
95.5
85.5
80.5
94.5
95.5
95.5
85.5
80.5
80.5
92.5
80.5
94.5
95.5
89.5
95.5
95.5
89.5
92.5
94.5
92.5
85.5
95.5
94.5
89.5
89.5
89.5
92.5
95.5
80.5
94.5
80.5
94.5
92.5
95.5
85.5
92.5
92.5
89.5
80.5
94.5
95.5
92.5
85.5
92.5
80.5
80.5
94.5
94.5
89.5
85.5
94.5
94.5
92.5
94.5
92.5
95.5
92.5
85.5
85.5
92.5
85.5
89.5
85.5
85.5
95.5
94.5
92.5
95.5
94.5
89.5
95.5
85.5
94.5
80.5
89.5
92.5
89.5
85.5
95.5
92.5
94.5
95.5
92.5
89.5
94.5
95.5
95.5
80.5
94.5
92.5
95.5
95.5
95.5
95.5
92.5
94.5
80.5
95.5
95.5
95.5
94.5
92.5
89.5
80.5
94.5
85.5
94.5
89.5
80.5
94.5
94.5
95.5
89.5
95.5
80.5
95.5
94.5
85.5
89.5
80.5
85.5
94.5
95.5
89.5
92.5
95.5
85.5
95.5
89.5
80.5
85.5
80.5
89.5
95.5
95.5
85.5
85.5
80.5
94.5
94.5
89.5
95.5
80.5
94.5
80.5
89.5
95.5
89.5
92.5
80.5
95.5
92.5
80.5
85.5
95.5
92.5
89.5
80.5
92.5
92.5
89.5
80.5
95.5
94.5
94.5
94.5
89.5
95.5
95.5
94.5
92.5
89.5
95.5
95.5
94.5
85.5
94.5
95.5
95.5
92.5
80.5
95.5
80.5
80.5
92.5
94.5
92.5
95.5
89.5
92.5
89.5
85.5
95.5
95.5
94.5
94.5
94.5
95.5
80.5
95.5
92.5
95.5
94.5
95.5
95.5
95.5
80.5
89.5
95.5
89.5
85.5
94.5
95.5
85.5
95.5
80.5
85.5
89.5
89.5
95.5
95.5
92.5
95.5
95.5
94.5
89.5
80.5
89.5
92.5
94.5
94.5
92.5
85.5
95.5
89.5
94.5
85.5
89.5
85.5
92.5
92.5
95.5
95.5
95.5
95.5
94.5
80.5
95.5
92.5
85.5
89.5
95.5
92.5
85.5
80.5
95.5
95.5
89.5
85.5
92.5
94.5
94.5
80.5
92.5
94.5
94.5
85.5
80.5
95.5
94.5
92.5
94.5
92.5
80.5
95.5
80.5
80.5
94.5
89.5
92.5
92.5
92.5
89.5
92.5
92.5
80.5
89.5
85.5
94.5
92.5
80.5
95.5
80.5
94.5
92.5
85.5
85.5
95.5
80.5
94.5
94.5
95.5
85.5
89.5
94.5
92.5
80.5
89.5
94.5
80.5
94.5
95.5
92.5
89.5
80.5
80.5
89.5
80.5
94.5
94.5
92.5
94.5
92.5
85.5
80.5
95.5
95.5
94.5
94.5
80.5
94.5
80.5
80.5
89.5
80.5
85.5
89.5
85.5
95.5
80.5
85.5
92.5
95.5
85.5
80.5
89.5
94.5
89.5
94.5
94.5
85.5
95.5
94.5
80.5
89.5
94.5
94.5
94.5
89.5
85.5
95.5
89.5
80.5
92.5
95.5
89.5
95.5
85.5
80.5
89.5
92.5
95.5
80.5
92.5
80.5
85.5
80.5
95.5
95.5
80.5
80.5
85.5
94.5
94.5
89.5
89.5
89.5
92.5
95.5
94.5
85.5
89.5
94.5
89.5
89.5
95.5
85.5
85.5
85.5
95.5
95.5
95.5
92.5
95.5
85.5
80.5
80.5
85.5
94.5
95.5
94.5
94.5
92.5
89.5
95.5
92.5
80.5
95.5
85.5
94.5
89.5
80.5
89.5
95.5
95.5
80.5
85.5
89.5
92.5
92.5
89.5
92.5
92.5
89.5
80.5
95.5
95.5
95.5
89.5
92.5
95.5
95.5
80.5
95.5
95.5
80.5
80.5
89.5
80.5
89.5
80.5
80.5
89.5
95.5
95.5
95.5
80.5
94.5
95.5
95.5
92.5
95.5
85.5
80.5
95.5
92.5
85.5
85.5
94.5
89.5
85.5
95.5
92.5
85.5
94.5
95.5
85.5
89.5
85.5
80.5
85.5
95.5
80.5
85.5
94.5
89.5
94.5
85.5
95.5
92.5
95.5
95.5
85.5
95.5
95.5
92.5
94.5
89.5
94.5
85.5
94.5
92.5
95.5
92.5
92.5
85.5
95.5
89.5
89.5
95.5
95.5
95.5
80.5
80.5
95.5
89.5
89.5
95.5
85.5
89.5
92.5
80.5
85.5
95.5
85.5
85.5
94.5
85.5
92.5
80.5
80.5
80.5
80.5
95.5
80.5
95.5
94.5
95.5
85.5
89.5
94.5
80.5
85.5
92.5
80.5
95.5
95.5
80.5
92.5
92.5
95.5
94.5
92.5
89.5
95.5
85.5
95.5
92.5
92.5
92.5
92.5
92.5
95.5
95.5
94.5
95.5
89.5
85.5
95.5
94.5
80.5
92.5
95.5
80.5
95.5
92.5
80.5
85.5
85.5
95.5
80.5
80.5
89.5
85.5
92.5
95.5
95.5
95.5
94.5
95.5
80.5
95.5
94.5
94.5
89.5
95.5
94.5
95.5
95.5
94.5
89.5
95.5
89.5
95.5
85.5
85.5
95.5
95.5
80.5
92.5
80.5
92.5
85.5
85.5
89.5
95.5
89.5
94.5
85.5
95.5
95.5
95.5
89.5
95.5
89.5
92.5
85.5
95.5
95.5
95.5
94.5
92.5
95.5
80.5
85.5
80.5
95.5
95.5
95.5
85.5
95.5
95.5
95.5
89.5
95.5
85.5
89.5
89.5
89.5
94.5
95.5
94.5
80.5
80.5
85.5
80.5
85.5
89.5
80.5
95.5
89.5
95.5
95.5
80.5
95.5
95.5
95.5
94.5
95.5
92.5
94.5
95.5
85.5
89.5
89.5
95.5
80.5
95.5
92.5
94.5
95.5
94.5
85.5
95.5
89.5
89.5
95.5
80.5
80.5
80.5
95.5
94.5
80.5
80.5
92.5
89.5
95.5
89.5
95.5
89.5
92.5
89.5
94.5
80.5
92.5
80.5
94.5
89.5
89.5
92.5
85.5
95.5
80.5
89.5
95.5
95.5
80.5
80.5
89.5
89.5
80.5
92.5
94.5
92.5
80.5
95.5
80.5
80.5
85.5
94.5
89.5
89.5
80.5
95.5
95.5
94.5
89.5
92.5
92.5
85.5
92.5
80.5
92.5
95.5
95.5
94.5
92.5
85.5
95.5
95.5
95.5
80.5
80.5
95.5
95.5
85.5
80.5
85.5
95.5
95.5
95.5
95.5
80.5
94.5
95.5
85.5
80.5
80.5
95.5
80.5
92.5
95.5
89.5
95.5
95.5
94.5
95.5
94.5
80.5
92.5
80.5
95.5
95.5
95.5
89.5
95.5
95.5
92.5
89.5
89.5
92.5
89.5
80.5
95.5
95.5
94.5
80.5
89.5
94.5
95.5
95.5
85.5
89.5
89.5
89.5
80.5
92.5
92.5
95.5
80.5
95.5
95.5
94.5
94.5
94.5
92.5
89.5
89.5
85.5
95.5
89.5
89.5
92.5
92.5
92.5
85.5
89.5
95.5
95.5
85.5
95.5
95.5
80.5
