value
5405.0
5635.0
5957.0
5635.0
5819.0
6049.0
5635.0
5635.0
6049.0
5635.0
5635.0
5957.0
5819.0
5405.0
5635.0
6049.0
6049.0
6095.0
6049.0
6095.0
6049.0
5819.0
5405.0
6049.0
6095.0
6095.0
5635.0
6095.0
6095.0
5957.0
5405.0
6049.0
5635.0
5405.0
5635.0
5635.0
6095.0
5957.0
6095.0
6095.0
5405.0
5957.0
5957.0
6095.0
6095.0
5819.0
6095.0
6049.0
6049.0
5635.0
5635.0
6095.0
6049.0
6095.0
5819.0
6095.0
6095.0
6049.0
5819.0
6095.0
5819.0
5635.0
5405.0
5957.0
6095.0
5405.0
5635.0
5635.0
5635.0
6095.0
5957.0
6049.0
5957.0
6049.0
5405.0
5957.0
5957.0
5957.0
5957.0
6095.0
6095.0
6095.0
6095.0
5635.0
5405.0
5405.0
5819.0
6095.0
6049.0
5635.0
6049.0
5819.0
5819.0
5405.0
5819.0
5957.0
6095.0
6095.0
6049.0
5957.0
5819.0
5819.0
5405.0
5819.0
6095.0
5819.0
6095.0
6095.0
5635.0
6049.0
6049.0
5819.0
5405.0
5819.0
5819.0
5635.0
6095.0
6049.0
5957.0
5957.0
5405.0
6095.0
5405.0
6049.0
6049.0
5957.0
6095.0
5957.0
6049.0
5635.0
6049.0
5957.0
5957.0
6095.0
5635.0
6095.0
5635.0
5819.0
5957.0
6095.0
6049.0
6095.0
6049.0
6049.0
5635.0
5635.0
5405.0
6095.0
5957.0
5957.0
5405.0
6095.0
6095.0
5819.0
6049.0
5819.0
6095.0
5957.0
6095.0
6049.0
5635.0
5957.0
5819.0
6095.0
5635.0
6095.0
5635.0
5405.0
6095.0
5405.0
5957.0
6095.0
5819.0
5635.0
6049.0
6049.0
5635.0
6049.0
5405.0
5405.0
5819.0
6095.0
5819.0
5635.0
5819.0
6095.0
5635.0
6095.0
6049.0
5405.0
5819.0
6095.0
6095.0
6049.0
5405.0
5405.0
5405.0
6049.0
5819.0
5957.0
5405.0
6095.0
5405.0
5957.0
6095.0
6095.0
5405.0
6095.0
5635.0
5635.0
5957.0
5405.0
6095.0
5405.0
5405.0
5957.0
5957.0
6095.0
6049.0
5957.0
6095.0
5819.0
6095.0
6095.0
5635.0
5405.0
6095.0
5405.0
6095.0
6049.0
6095.0
6095.0
5819.0
5635.0
5635.0
5819.0
6095.0
6049.0
5405.0
5819.0
5819.0
5405.0
6049.0
6049.0
5405.0
6095.0
5957.0
6095.0
6095.0
5957.0
5957.0
6049.0
5635.0
5635.0
6049.0
5957.0
5635.0
5635.0
5405.0
5405.0
5405.0
6095.0
5635.0
5819.0
6095.0
5635.0
6095.0
5635.0
6095.0
5635.0
5957.0
6095.0
5819.0
6049.0
5405.0
5635.0
6095.0
6049.0
5819.0
5405.0
6095.0
5957.0
6095.0
6095.0
6095.0
5957.0
6095.0
5405.0
5957.0
5957.0
6049.0
5405.0
6095.0
5819.0
5405.0
5635.0
5405.0
6049.0
5635.0
6049.0
6095.0
5819.0
5819.0
6049.0
5957.0
5819.0
5957.0
5405.0
5819.0
5957.0
5405.0
6095.0
6095.0
5957.0
6095.0
6095.0
5635.0
5819.0
5635.0
5957.0
6095.0
6049.0
5819.0
5957.0
5957.0
5405.0
6049.0
5819.0
6095.0
5635.0
5957.0
5405.0
6049.0
6095.0
6095.0
5635.0
6095.0
6049.0
5957.0
6095.0
6095.0
6095.0
6095.0
5957.0
6049.0
5405.0
6095.0
6095.0
6049.0
5957.0
5957.0
5635.0
6095.0
5635.0
5635.0
5635.0
5819.0
6049.0
5405.0
6095.0
5405.0
6049.0
5405.0
5819.0
5635.0
5635.0
5957.0
5957.0
5819.0
5405.0
6049.0
6095.0
5405.0
5635.0
6095.0
6095.0
5635.0
5405.0
6095.0
5405.0
6095.0
5819.0
5405.0
5405.0
6095.0
5819.0
5635.0
6095.0
6095.0
5957.0
