value
277581.183694
299357.06572
339613.020601
328077.688501
268046.87859
349265.033175
368686.765793
355268.114166
290999.835321
360211.827924
314659.036874
368686.765793
339613.020601
361624.317568
299357.06572
369393.010616
351383.767643
286644.658916
263103.164833
367627.39856
303359.119714
242151.2351
272872.884877
252862.614907
299357.06572
367627.39856
242151.2351
369275.303145
328077.688501
369275.303145
295237.304256
331138.082732
318190.260986
358681.630808
367627.39856
307243.466238
314659.036874
321603.777628
366097.201444
366097.201444
286644.658916
366097.201444
311010.105291
357033.726222
318190.260986
282171.77504
272872.884877
369275.303145
365155.541681
339613.020601
368686.765793
295237.304256
272872.884877
366097.201444
286644.658916
334080.769492
368686.765793
314659.036874
344674.441829
355268.114166
331138.082732
290999.835321
357033.726222
236618.98399
277581.183694
364096.174447
369393.010616
311010.105291
272872.884877
368686.765793
364096.174447
349265.033175
369393.010616
252862.614907
368686.765793
295237.304256
357033.726222
307243.466238
355268.114166
236618.98399
365155.541681
369039.888204
286644.658916
358681.630808
366921.153737
307243.466238
225201.35936
230969.025411
344674.441829
324899.5868
303359.119714
360211.827924
236618.98399
299357.06572
344674.441829
321603.777628
367627.39856
361624.317568
366921.153737
321603.777628
286644.658916
369393.010616
358681.630808
290999.835321
364096.174447
336905.748782
295237.304256
364096.174447
303359.119714
366921.153737
353384.79464
258041.743605
353384.79464
351383.767643
367627.39856
311010.105291
258041.743605
368215.935912
290999.835321
339613.020601
263103.164833
334080.769492
334080.769492
358681.630808
357033.726222
324899.5868
324899.5868
353384.79464
367627.39856
366097.201444
369393.010616
361624.317568
303359.119714
299357.06572
366921.153737
282171.77504
361624.317568
369393.010616
247565.778739
368215.935912
307243.466238
336905.748782
339613.020601
334080.769492
225201.35936
342202.58495
307243.466238
369039.888204
318190.260986
361624.317568
353384.79464
314659.036874
339613.020601
290999.835321
369275.303145
242151.2351
236618.98399
321603.777628
347028.591237
299357.06572
295237.304256
368215.935912
290999.835321
362919.099743
366097.201444
355268.114166
360211.827924
349265.033175
272872.884877
358681.630808
303359.119714
362919.099743
290999.835321
339613.020601
236618.98399
347028.591237
365155.541681
314659.036874
314659.036874
367627.39856
369039.888204
353384.79464
303359.119714
366097.201444
328077.688501
277581.183694
351383.767643
369393.010616
339613.020601
361624.317568
290999.835321
247565.778739
247565.778739
303359.119714
252862.614907
366921.153737
324899.5868
351383.767643
351383.767643
268046.87859
236618.98399
351383.767643
324899.5868
