value
48392740.0
51826720.0
48392740.0
52068720.0
48801720.0
52356700.0
52893940.0
52919350.0
51376600.0
47630440.0
52585390.0
51187840.0
52068720.0
51927150.0
52907250.0
48287470.0
51975550.0
52919350.0
52885470.0
52734220.0
48801720.0
51927150.0
48073300.0
51251970.0
51187840.0
51826720.0
52893940.0
51376600.0
50556220.0
52585390.0
48701290.0
52901200.0
52915720.0
51496390.0
50244040.0
48496800.0
48599650.0
47964400.0
47516700.0
47964400.0
48287470.0
50988190.0
50919220.0
52893940.0
48900940.0
52893940.0
52839490.0
47401750.0
48496800.0
47742970.0
48900940.0
50402550.0
52157050.0
49651140.0
50402550.0
51975550.0
47516700.0
47168220.0
52494640.0
52893940.0
52754790.0
52919350.0
46929850.0
52734220.0
50556220.0
50631240.0
52918140.0
52022740.0
47516700.0
52461970.0
52875790.0
52852800.0
49191340.0
47964400.0
52461970.0
52864900.0
50479990.0
52494640.0
52919350.0
49997200.0
48073300.0
47516700.0
52022740.0
50631240.0
52113490.0
52280470.0
49095750.0
51927150.0
51554470.0
47742970.0
49191340.0
52839490.0
49470850.0
52494640.0
50323900.0
48801720.0
50849040.0
47516700.0
52919350.0
52893940.0
52157050.0
52068720.0
52157050.0
52585390.0
48073300.0
47742970.0
52918140.0
51721450.0
50556220.0
48392740.0
48392740.0
52393000.0
51554470.0
52199400.0
52875790.0
51187840.0
52022740.0
48180990.0
52893940.0
51055950.0
52864900.0
48900940.0
52113490.0
48998950.0
52494640.0
47630440.0
49912500.0
51667000.0
52319190.0
50988190.0
50323900.0
48998950.0
52280470.0
52113490.0
50323900.0
51927150.0
46929850.0
50402550.0
47742970.0
52393000.0
50777650.0
52113490.0
52526100.0
52893940.0
50080690.0
48073300.0
48900940.0
52774150.0
51975550.0
47049640.0
52918140.0
51721450.0
52556350.0
49826590.0
51975550.0
52912090.0
52526100.0
52809240.0
51496390.0
51251970.0
47854290.0
49561600.0
48287470.0
49651140.0
51376600.0
50479990.0
49191340.0
52613220.0
48900940.0
52240540.0
52157050.0
52734220.0
50162970.0
48998950.0
51667000.0
52665250.0
51251970.0
52809240.0
52068720.0
47516700.0
48180990.0
50162970.0
52022740.0
52901200.0
52157050.0
51314890.0
49997200.0
52919350.0
51975550.0
47964400.0
51554470.0
47168220.0
52113490.0
51437100.0
49561600.0
52734220.0
49470850.0
48073300.0
51667000.0
47401750.0
52809240.0
48392740.0
52068720.0
51187840.0
50080690.0
52734220.0
51251970.0
50777650.0
52893940.0
52068720.0
49191340.0
52689450.0
51437100.0
49095750.0
49912500.0
51667000.0
52494640.0
52199400.0
49470850.0
51314890.0
52792300.0
50556220.0
49739470.0
52774150.0
49378890.0
52915720.0
51611340.0
49997200.0
51826720.0
49378890.0
50631240.0
51611340.0
52157050.0
51554470.0
51055950.0
52494640.0
50162970.0
49997200.0
52912090.0
51554470.0
50919220.0
51927150.0
52461970.0
47401750.0
52639840.0
51187840.0
52199400.0
50705050.0
52754790.0
47401750.0
52839490.0
49378890.0
51496390.0
50631240.0
52494640.0
52393000.0
48392740.0
49997200.0
50323900.0
52689450.0
52774150.0
52907250.0
47168220.0
47630440.0
48073300.0
48392740.0
48900940.0
51554470.0
49561600.0
52824970.0
52885470.0
52157050.0
52613220.0
52885470.0
48073300.0
50849040.0
49470850.0
52754790.0
48801720.0
49285720.0
50323900.0
48801720.0
52639840.0
48998950.0
48701290.0
51122500.0
52665250.0
47630440.0
52022740.0
52613220.0
51187840.0
47964400.0
52113490.0
