value
2867.18
2815.69
2896.99
2712.71
2780.46
2737.1
2466.1
2937.64
2336.02
2723.55
2677.48
2289.95
2560.95
2476.94
2734.39
2539.27
2563.66
2398.35
2766.91
2712.71
2907.83
2476.94
2506.75
2921.38
2368.54
2441.71
2495.91
2972.87
2598.89
2506.75
2411.9
2439.0
2658.51
2658.51
2661.22
2531.14
2612.44
2300.79
2539.27
2300.79
2560.95
2726.26
2352.28
2547.4
2867.18
2802.14
2409.19
2636.83
2815.69
2439.0
2336.02
2474.23
2300.79
2953.9
2802.14
2574.5
2441.71
2788.59
2523.01
2409.19
2723.55
2742.52
2983.71
2799.43
2661.22
2398.35
2680.19
2983.71
2864.47
2598.89
2799.43
2398.35
2867.18
2474.23
2455.26
2574.5
2376.67
2937.64
2615.15
2742.52
2539.27
3059.59
2628.7
2238.46
2845.5
2696.45
2466.1
2661.22
2455.26
2734.39
2856.34
2661.22
2661.22
2585.34
2539.27
2300.79
2495.91
2571.79
2696.45
2238.46
2661.22
2799.43
2523.01
2476.94
2669.35
2506.75
2598.89
2737.1
2661.22
2788.59
2411.9
2376.67
2571.79
2181.55
2780.46
2845.5
2907.83
2696.45
2669.35
2677.48
2937.64
2726.26
2466.1
2921.38
2699.16
2799.43
2726.26
2474.23
2376.67
2799.43
2504.04
2625.99
2409.19
2734.39
2937.64
2523.01
2712.71
2886.15
2983.71
2474.23
3018.94
2411.9
2696.45
2953.9
2658.51
2181.55
2661.22
2815.69
2766.91
2466.1
2921.38
2336.02
2420.03
2723.55
2856.34
2612.44
2636.83
2737.1
3059.59
2921.38
2495.91
2574.5
2476.94
2455.26
2625.99
2723.55
2506.75
2506.75
2563.66
2506.75
2983.71
2712.71
2845.5
2742.52
2829.24
2523.01
2766.91
2181.55
2737.1
2441.71
2636.83
2506.75
2769.62
2563.66
2661.22
2376.67
2376.67
2441.71
2466.1
3018.94
2921.38
2723.55
2907.83
2802.14
2661.22
2758.78
2677.48
2539.27
2582.63
2829.24
2831.95
2585.34
2336.02
2769.62
2636.83
2585.34
2658.51
2474.23
2336.02
2625.99
2585.34
2376.67
2531.14
2799.43
2300.79
2398.35
2352.28
2420.03
2474.23
2598.89
2625.99
2896.99
2504.04
2831.95
2628.7
3018.94
2983.71
2726.26
2650.38
2699.16
2352.28
2441.71
2474.23
2474.23
2541.98
2411.9
2829.24
2593.47
2921.38
2612.44
2780.46
2972.87
2539.27
2628.7
2734.39
2628.7
