value
80.5
87.7
84.5
89.0
90.1
86.2
86.2
82.6
87.7
84.5
84.5
84.5
89.0
82.6
82.6
82.6
80.5
80.5
87.7
87.7
89.0
89.0
84.5
90.1
82.6
84.5
87.7
90.1
87.7
90.1
89.0
80.5
84.5
90.1
82.6
84.5
80.5
90.1
82.6
87.7
82.6
87.7
89.0
86.2
82.6
80.5
80.5
89.0
86.2
80.5
90.1
84.5
82.6
86.2
87.7
86.2
87.7
89.0
89.0
90.1
89.0
90.1
86.2
90.1
90.1
82.6
82.6
80.5
87.7
87.7
82.6
82.6
89.0
84.5
90.1
82.6
80.5
84.5
89.0
87.7
82.6
82.6
86.2
87.7
90.1
82.6
87.7
89.0
90.1
82.6
80.5
80.5
90.1
80.5
82.6
90.1
87.7
82.6
86.2
80.5
87.7
86.2
89.0
84.5
89.0
89.0
89.0
89.0
84.5
90.1
89.0
82.6
89.0
87.7
82.6
89.0
90.1
90.1
87.7
86.2
82.6
86.2
80.5
90.1
87.7
90.1
87.7
87.7
86.2
90.1
80.5
86.2
86.2
89.0
89.0
84.5
89.0
87.7
89.0
86.2
84.5
89.0
82.6
80.5
84.5
90.1
89.0
84.5
80.5
86.2
90.1
84.5
84.5
84.5
80.5
80.5
86.2
86.2
80.5
84.5
82.6
90.1
84.5
80.5
86.2
89.0
84.5
86.2
80.5
84.5
84.5
87.7
84.5
82.6
84.5
82.6
84.5
86.2
80.5
80.5
80.5
86.2
80.5
89.0
80.5
86.2
89.0
80.5
82.6
82.6
90.1
82.6
87.7
80.5
87.7
84.5
84.5
89.0
89.0
80.5
82.6
89.0
86.2
80.5
82.6
82.6
89.0
89.0
90.1
82.6
80.5
80.5
90.1
82.6
80.5
87.7
87.7
82.6
82.6
90.1
87.7
89.0
87.7
82.6
89.0
84.5
82.6
90.1
90.1
80.5
89.0
87.7
80.5
82.6
82.6
89.0
90.1
82.6
84.5
89.0
82.6
86.2
89.0
84.5
82.6
82.6
90.1
82.6
89.0
90.1
86.2
87.7
84.5
87.7
87.7
86.2
87.7
80.5
89.0
87.7
84.5
90.1
87.7
90.1
80.5
90.1
89.0
89.0
84.5
87.7
90.1
86.2
86.2
80.5
82.6
86.2
89.0
90.1
89.0
86.2
87.7
84.5
90.1
87.7
89.0
84.5
90.1
89.0
86.2
84.5
90.1
87.7
84.5
84.5
87.7
89.0
87.7
90.1
90.1
80.5
89.0
86.2
87.7
84.5
87.7
87.7
86.2
89.0
89.0
90.1
84.5
80.5
80.5
84.5
89.0
89.0
87.7
82.6
80.5
89.0
89.0
80.5
84.5
87.7
90.1
87.7
87.7
87.7
84.5
82.6
82.6
82.6
82.6
86.2
89.0
80.5
89.0
82.6
80.5
87.7
80.5
80.5
86.2
80.5
87.7
80.5
82.6
84.5
89.0
87.7
80.5
89.0
90.1
80.5
84.5
80.5
89.0
84.5
86.2
89.0
90.1
80.5
90.1
90.1
89.0
80.5
80.5
87.7
89.0
90.1
80.5
87.7
80.5
82.6
87.7
90.1
80.5
87.7
90.1
82.6
80.5
87.7
89.0
80.5
87.7
87.7
84.5
90.1
84.5
89.0
90.1
90.1
87.7
87.7
86.2
89.0
89.0
80.5
90.1
87.7
82.6
84.5
86.2
84.5
86.2
86.2
86.2
80.5
90.1
89.0
84.5
82.6
89.0
80.5
80.5
87.7
89.0
82.6
89.0
87.7
80.5
90.1
80.5
87.7
80.5
89.0
87.7
89.0
86.2
80.5
90.1
90.1
87.7
84.5
89.0
87.7
86.2
87.7
82.6
90.1
87.7
86.2
82.6
82.6
87.7
87.7
84.5
89.0
82.6
80.5
87.7
82.6
89.0
80.5
87.7
86.2
84.5
80.5
87.7
86.2
82.6
80.5
89.0
82.6
84.5
90.1
80.5
89.0
82.6
82.6
84.5
80.5
80.5
89.0
80.5
84.5
80.5
86.2
90.1
82.6
87.7
87.7
87.7
89.0
80.5
89.0
82.6
84.5
86.2
86.2
87.7
82.6
82.6
89.0
90.1
90.1
89.0
82.6
86.2
87.7
87.7
89.0
89.0
86.2
87.7
90.1
90.1
82.6
84.5
90.1
80.5
82.6
86.2
86.2
90.1
84.5
89.0
86.2
86.2
87.7
82.6
82.6
82.6
90.1
86.2
80.5
89.0
84.5
84.5
86.2
82.6
90.1
84.5
90.1
87.7
90.1
87.7
86.2
90.1
80.5
80.5
90.1
80.5
80.5
82.6
86.2
84.5
84.5
84.5
80.5
84.5
80.5
82.6
84.5
90.1
84.5
86.2
86.2
80.5
82.6
80.5
90.1
82.6
82.6
86.2
84.5
84.5
82.6
82.6
84.5
84.5
87.7
84.5
80.5
87.7
86.2
80.5
89.0
82.6
84.5
90.1
87.7
90.1
86.2
89.0
89.0
89.0
82.6
87.7
80.5
90.1
84.5
90.1
82.6
90.1
86.2
86.2
87.7
80.5
86.2
90.1
80.5
84.5
82.6
86.2
80.5
87.7
89.0
80.5
80.5
87.7
87.7
89.0
80.5
87.7
84.5
84.5
84.5
84.5
80.5
82.6
86.2
80.5
89.0
86.2
86.2
82.6
80.5
90.1
89.0
80.5
89.0
89.0
87.7
86.2
80.5
80.5
90.1
84.5
82.6
80.5
90.1
87.7
90.1
84.5
87.7
84.5
80.5
84.5
80.5
90.1
84.5
86.2
84.5
86.2
86.2
86.2
80.5
84.5
84.5
86.2
82.6
87.7
87.7
89.0
90.1
82.6
84.5
90.1
90.1
82.6
87.7
86.2
84.5
80.5
90.1
87.7
84.5
80.5
90.1
82.6
